cluster_id,canonical_name,canon_id,basis,flag,death,tabaqa,n_entries,n_books,books,variant_names,members
32826,عبد الرحمن بن غنم الأشعري يقال له صحبة,3205,canon,ok,78,مختلف في صحبته ، وذكره العجلي في كبار ثقات التابعين,4,4,jami_tahsil_alai; kashif_dhahabi; siyar_dhahabi; tabaqat_ibnsad,عبد الرحمن بن غنم الأشعري يقال له صحبة ⟂ عبد الرحمن بن غنم الأشعري ⟂ عبد الرحمن بن غنم بن سعد الأشعري ⟂ عبد الرحمن بن غنم الأشعري قال أحمد بن,kashif_dhahabi: | siyar_dhahabi:ج4/ص45 | tabaqat_ibnsad:ج9/ص444 | jami_tahsil_alai:
32964,عبد الكريم بن أبي المخارق البصري أبو أمية,47774,canon,ok,,,4,4,duafa_ibnjawzi; duafa_uqayli; jami_tahsil_alai; kashif_dhahabi,عبد الكريم بن أبي المخارق البصري أبو أمية ⟂ عبد الكريم بن أبي المخارق أوبو أمية المعلم ⟂ عبد الكريم بن أبي المخارق أبو أمية بصري ⟂ عبد الكريم بن أبي المخارق أبو أمية أحد,kashif_dhahabi:ج1/ص661 | duafa_ibnjawzi: | duafa_uqayli:ج3/ص63 | jami_tahsil_alai:
32984,عبد الملك بن أبي سليمان الكوفي الحافظ عن,,name,ok,145,,4,4,duafa_ibnjawzi; duafa_uqayli; kashif_dhahabi; siyar_dhahabi,عبد الملك بن أبي سليمان الكوفي الحافظ عن ⟂ عبد الملك بن أبي سليمان العرزمي ⟂ عبد الملك بن أبي سليمان العرزمي واسم أبي ⟂ عبد الملك بن أبي سليمان العرزمي عن عطاء,kashif_dhahabi: | siyar_dhahabi:ج6/ص107 | duafa_ibnjawzi: | duafa_uqayli:ج3/ص31
33039,عبد الوارث بن سعيد بن ذكوان التميمي مولاهم,1295,canon,ok,179,الثامنة,4,4,duafa_uqayli; kashif_dhahabi; siyar_dhahabi; tabaqat_ibnsad,عبد الوارث بن سعيد بن ذكوان التميمي مولاهم ⟂ عبد الوارث بن سعيد بن ذكوان العنبري ⟂ عبد الوارث بن سعيد ⟂ عبد الوارث بن سعيد التنوري البصري,kashif_dhahabi: | siyar_dhahabi:ج8/ص300 | tabaqat_ibnsad: | duafa_uqayli:ج3/ص99
35914,يزيد بن عبد الله بن الشخير أبو العلاء العامري,,name,ok,,,4,4,jami_tahsil_alai; kashif_dhahabi; siyar_dhahabi; tabaqat_ibnsad,يزيد بن عبد الله بن الشخير أبو العلاء ⟂ يزيد بن عبد الله بن الشخير أبو العلاء العامري ⟂ يزيد بن عبد الله بن الشخير ⟂ يزيد بن عبد الله بن الشخير قال أبو,kashif_dhahabi: | siyar_dhahabi:ج4/ص493 | tabaqat_ibnsad:ج9/ص156 | jami_tahsil_alai:
36145,أبو بكر بن عبد الله بن أبي مريم,6604,canon,ok,156,السابعة,4,4,duafa_ibnjawzi; duafa_nasai; kashif_dhahabi; tabaqat_ibnsad,أبو بكر بن عبد الله بن أبي مريم ⟂ أبو بكر بن أبي مريم ضعيف,kashif_dhahabi: | tabaqat_ibnsad:ج9/ص472 | duafa_ibnjawzi: | duafa_nasai:
36412,أبو سلمة بن عبد الأسد: عبد الله. [=,303,canon,ok,4,الثالثة,4,4,jami_tahsil_alai; kashif_dhahabi; siyar_dhahabi; tabaqat_ibnsad,أبو سلمة بن عبد الأسد: عبد الله. [= ⟂ أبو سلمة بن عبد الرحمن بن عوف الزهري ⟂ أبو سلمة بن عبد الرحمن ⟂ أبو سلمة بن عبد الرحمن بن عوف اسمه,kashif_dhahabi: | siyar_dhahabi:ج4/ص287 | tabaqat_ibnsad:ج7/ص153 | jami_tahsil_alai:
36565,أبو عبيدة بن عبد الله بن مسعود: عامر.,544,canon,ok,81,من كبار الثالثة,4,4,jami_tahsil_alai; kashif_dhahabi; tabaqat_ibnsad; tabaqat_mudallisin_ibnhajar,أبو عبيدة بن عبد الله بن مسعود: عامر. ⟂ أبو عبيدة بن عبد الله ⟂ أبو عبيدة بن عبد الله بن مسعود اسمه ⟂ أبو عبيدة بن عبد الله بن مسعود,kashif_dhahabi: | tabaqat_ibnsad:ج7/ص402 | jami_tahsil_alai: | tabaqat_mudallisin_ibnhajar:ج0/ص48
37790,إبراهيم بن محمد بن أبي يحيى الاسلمي تركه,63564,canon,ok,184,,4,4,duafa_uqayli; mughni_duafa_dhahabi; siyar_dhahabi; tabaqat_mudallisin_ibnhajar,إبراهيم بن محمد بن أبي يحيى الاسلمي تركه ⟂ إبراهيم بن محمد بن أبي يحيى الأسلمي ⟂ إبراهيم بن محمد بن أبي يحيى الأسلمي المديني,mughni_duafa_dhahabi: | siyar_dhahabi:ج8/ص450 | duafa_uqayli: | tabaqat_mudallisin_ibnhajar:
45924,العلاء بن عبد الرحمن بن يعقوب مولى الحرقة,1384,canon,ok,130,الخامسة,4,4,duafa_ibnjawzi; duafa_uqayli; siyar_dhahabi; tabaqat_ibnsad,العلاء بن عبد الرحمن بن يعقوب المدني ⟂ العلاء بن عبد الرحمن ⟂ العلاء بن عبد الرحمن بن يعقوب مولى الحرقة ⟂ العلاء بن عبد الرحمن مولى الحرقة,siyar_dhahabi:ج6/ص186 | tabaqat_ibnsad:ج7/ص514 | duafa_ibnjawzi: | duafa_uqayli:
46294,سويد بن عبد العزيز أبو محمد السلمي,592,canon,ok,194,كبار التاسعة,4,4,duafa_nasai; duafa_uqayli; siyar_dhahabi; tabaqat_ibnsad,سويد بن عبد العزيز أبو محمد السلمي ⟂ سويد بن عبد العزيز ⟂ سويد بن عبد العزيز الدمشقي ⟂ سويد بن عبد العزيز الدمشقي ضعيف,siyar_dhahabi:ج9/ص18 | tabaqat_ibnsad:ج9/ص474 | duafa_uqayli: | duafa_nasai:
46446,عبد الوهاب بن عطاء أبو نصر الخفاف العجلي,383,canon,ok,204,التاسعة,4,4,duafa_ibnjawzi; duafa_uqayli; siyar_dhahabi; tabaqat_ibnsad,عبد الوهاب بن عطاء البصري الخفاف ⟂ عبد الوهاب بن عطاء العجلي ⟂ عبد الوهاب بن عطاء أبو نصر الخفاف العجلي ⟂ عبد الوهاب بن عطاء الخفاف,siyar_dhahabi:ج9/ص451 | tabaqat_ibnsad:ج9/ص335 | duafa_ibnjawzi: | duafa_uqayli:
32231,عبد الله بن الحارث بن نوفل الهاشمي مدني تابعي ثقة,,name,ok,83,,4,3,kashif_dhahabi; marifat_thiqat_ijli; siyar_dhahabi,عبد الله بن الحارث بن نوفل الهاشمي لقبه ⟂ عبد الله بن الحارث بن نوفل الهاشمي ⟂ عبد الله بن الحارث بن نوفل القرشي ⟂ عبد الله بن الحارث بن نوفل الهاشمي مدني تابعي ثقة,kashif_dhahabi: | siyar_dhahabi:ج1/ص200 | siyar_dhahabi:ج3/ص529 | marifat_thiqat_ijli:
32972,عبد الملك بن أبي جميلة عن أبي بكر بن بشير مجهول,51722,canon,review,,,4,3,duafa_ibnjawzi; kashif_dhahabi; mughni_duafa_dhahabi,عبد الملك بن أبي بشير عن حفصة بنت ⟂ عبد الملك بن أبي جميلة عن ابن موهب ⟂ عبد الملك بن أبي جميلة عن أبي بكر بن بشير مجهول ⟂ عبد الملك بن أبي جميلة عن أبي بكر,kashif_dhahabi: | kashif_dhahabi: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
34058,القاسم بن عبد الرحمن أبو عبد الرحمن الدمشقي،,2177,canon,review,112,الثالثة,4,3,duafa_uqayli; jami_tahsil_alai; kashif_dhahabi,القاسم بن عبد الرحمن أبو عبد الرحمن الدمشقي، ⟂ القاسم أبو عبد الرحمن ⟂ القاسم بن عبد الرحمن أبو عبد الرحمن الشامي ⟂ القاسم مولى عبد الرحمن بن يزيد بن معاوية,kashif_dhahabi: | duafa_uqayli:ج3/ص476 | jami_tahsil_alai: | jami_tahsil_alai:
45126,عقيل بن أبي طالب الهاشمي,3514,canon,ok,60,صحابي,4,3,marifat_thiqat_ijli; siyar_dhahabi; tabaqat_ibnsad,عقيل بن أبي طالب الهاشمي ⟂ عقيل بن أبي طالب,siyar_dhahabi:ج1/ص218 | siyar_dhahabi:ج3/ص99 | tabaqat_ibnsad:ج4/ص38 | marifat_thiqat_ijli:
7,إبراهيم بن خثيم بن عراك بن مالك بغدادي,13335,canon,ok,74,,3,3,duafa_ibnjawzi; ightibat_sibt_ibnajami; kawakib_nayyirat,إبراهيم بن خثيم بن عراك بن مالك ⟂ إبراهيم بن خثيم بن عراك بن مالك بغدادي ⟂ إبراهيم بن خثيم (1) بن عراك بن مالك,kawakib_nayyirat:ج1/ص105 | duafa_ibnjawzi: | ightibat_sibt_ibnajami:
9,بشر بن الوليد الكندي الفقيه,,name,ok,,,3,3,ightibat_sibt_ibnajami; kawakib_nayyirat; lisan_mizan_ibnhajar,بشر بن الوليد الكندي الفقيه,kawakib_nayyirat:ج1/ص110 | lisan_mizan_ibnhajar: | ightibat_sibt_ibnajami:
45,عبد السلام بن سهل أبو علي السكري بغدادي,,name,ok,,,3,3,ightibat_sibt_ibnajami; kawakib_nayyirat; lisan_mizan_ibnhajar,عبد السلام بن سهل أبو علي السكري بغدادي ⟂ عبد السلام بن سهل أبو علي السكري,kawakib_nayyirat:ج1/ص365 | lisan_mizan_ibnhajar: | ightibat_sibt_ibnajami:
52,محمد بن عبد الله بن المثنى بن عبد الله بن أنس بن,1787,canon,ok,215,التاسعة,3,3,duafa_uqayli; kawakib_nayyirat; tabaqat_ibnsad,محمد بن عبد الله بن المثنى بن عبد الله بن أنس بن ⟂ محمد بن عبد الله بن المثنى ⟂ محمد بن عبد الله بن المثنى الأنصاري,kawakib_nayyirat:ج1/ص395 | tabaqat_ibnsad:ج9/ص296 | duafa_uqayli:ج4/ص91
59,محمد بن زهير أبو يعلى الأبلى,1539,canon,ok,121,,3,3,ightibat_sibt_ibnajami; kawakib_nayyirat; lisan_mizan_ibnhajar,محمد بن زهير أبو يعلى الأبلى ⟂ محمد بن زهير أبو يعلى الأبلي,kawakib_nayyirat:ج1/ص418 | lisan_mizan_ibnhajar: | ightibat_sibt_ibnajami:
202,إبراهيم بن أبي بكر بن المنكدر,16155,canon,ok,181,,3,3,duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إبراهيم بن أبي بكر بن المنكدر,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_uqayli:ج1/ص46
353,إبراهيم بن العلاء أبو هارون الغنوي.</span>,47309,canon,ok,,,3,3,duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إبراهيم بن العلاء أبو هارون الغنوي.</span> ⟂ إبراهيم بن العلاء أبو هارون الغنوي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_uqayli:
381,إبراهيم بن الفضل بن أبي سويد عن حماد بن سلمة,9143,canon,ok,224,التاسعة,3,3,lisan_mizan_ibnhajar; mughni_duafa_dhahabi; tabaqat_ibnsad,إبراهيم بن الفضل بن أبي سويد ⟂ إبراهيم بن الفضل بن أبي سويد عن حماد بن سلمة ⟂ إبراهيم بن أبي سويد,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | tabaqat_ibnsad:
382,إبراهيم بن فهد بن حكيم البصري عن قرة بن حبيب,,name,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إبراهيم بن فهد بن حكيم البصري ⟂ إبراهيم بن فهد بن حكيم البصري عن قرة بن حبيب ⟂ إبراهيم بن فهد بن حكيم أبو إسحاق البصري,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
401,إبراهيم بن محمد بن إبراهيم بن الحارث التيمي عن أبيه,22344,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إبراهيم بن محمد بن إبراهيم بن الحارث التيمي ⟂ إبراهيم بن محمد بن إبراهيم بن الحارث التيمي عن أبيه,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
473,إبراهيم بن مهاجر بن مسمار المدني مولى سعد,31068,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إبراهيم بن مهاجر بن مسمار المدني ⟂ إبراهيم بن مهاجر بن مسمار المدني مولى سعد,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
497,إبراهيم بن هشام بن يحيى بن يحيى الغساني,7329,canon,ok,38,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إبراهيم بن هشام بن يحيى بن يحيى الغساني ⟂ إبراهيم بن هشام بن يحيى الغساني,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
665,أحمد بن الخليل النوفلي القومسي,,name,ok,,,3,3,lisan_mizan_ibnhajar; mughni_duafa_dhahabi; siyar_dhahabi,أحمد بن الخليل النوفلي القومسي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | siyar_dhahabi:
668,أحمد بن داود بن عبد الغفار أبو صالح الحراني ثم المصري,48062,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن داود بن عبد الغفار أبو صالح الحراني ثم المصري ⟂ أحمد بن داود بن عبد الغفار الحراني المصري ⟂ أحمد بن داود بن عبد الغفار الحراني يروي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
817,أحمد بن علي بن سلمان أبو بكر المروزي,27919,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن علي بن سلمان أبو بكر المروزي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
948,أحمد بن محمد بن صاعد أبو العباس أخو,48126,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن محمد بن صاعد [أبو العباس] ⟂ أحمد بن محمد بن صاعد اخو يحيى ⟂ أحمد بن محمد بن صاعد أبو العباس أخو,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
987,أحمد بن محمد بن الفضل أبو بكر القيسي,28027,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن محمد بن الفضل القيسي الأبلي ⟂ أحمد بن محمد بن الفضل القيسي الابلي ⟂ أحمد بن محمد بن الفضل أبو بكر القيسي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
995,أحمد بن محمد بن مالك بن انس عن أبيه عن جده,3410,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن محمد بن مالك بن أنس بن أبي عامر الأصبحي ⟂ أحمد بن محمد بن مالك بن انس عن أبيه عن جده ⟂ أحمد بن محمد بن مالك بن أنس يروي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
997,أحمد بن محمد بن مسروق أبو العباس الطوسي,48141,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن محمد بن مسروق أبو العباس الطوسي ⟂ أحمد بن محمد بن مسروق أبو العباس,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
1095,أحمد بن هارون ويقال له: حميد المصيصي,47298,canon,ok,,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,أحمد بن هارون ويقال له: حميد المصيصي ⟂ أحمد بن هارون ويقال له حميد المصيصي ⟂ أحمد بن هارون ويقال حميد المصيصي قال ابن,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_ibnjawzi:
1225,إسحاق بن بشر أبو حذيفة البخاري,14452,canon,ok,206,,3,3,duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إسحاق بن بشر أبو حذيفة البخاري ⟂ اسحاق بن بشر أبو حذيفة البخاري ⟂ إسحاق بن بشر بن محمد بن عبد الله,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi:ج1/ص69 | duafa_ibnjawzi:
1380,إسماعيل بن ثابت بن مجمع,8678,canon,ok,146,,3,3,duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إسماعيل بن ثابت بن مجمع,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi:ج1/ص79 | duafa_uqayli:ج1/ص79
1440,إسماعيل بن عبيد الله بن سلمان المكي,28216,canon,ok,,,3,3,duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,إسماعيل بن عبيد الله بن سلمان المكي,lisan_mizan_ibnhajar: | mughni_duafa_dhahabi: | duafa_uqayli:ج1/ص86
1459,إسماعيل بن قيس بن سعد بن زيد بن ثابت الأنصاري أبو مصعب,6578,canon,ok,191,,3,3,duafa_ibnjawzi; duafa_uqayli; lisan_mizan_ibnhajar,إسماعيل بن قيس بن سعد بن زيد بن ثابت الأنصاري أبو مصعب ⟂ إسماعيل بن قيس بن سعد بن زيد بن ⟂ إسماعيل بن قيس بن سعد بن زيد بن ثابت,lisan_mizan_ibnhajar: | duafa_ibnjawzi: | duafa_uqayli:ج1/ص91
1579,أوس بن عبد الله بن بريدة المروزي قال,22899,canon,ok,,,3,3,duafa_ibnjawzi; duafa_uqayli; lisan_mizan_ibnhajar,أوس بن عبد الله بن بريدة المروزي ⟂ أوس بن عبد الله بن بريدة المروزي قال ⟂ أوس بن عبد الله بن بريدة بن خصيب الأسلمي,lisan_mizan_ibnhajar: | duafa_ibnjawzi: | duafa_uqayli:ج1/ص124
1961,ثابت بن الوليد بن عبد الله بن جميع الزهري سمع أباه,12017,canon,ok,181,,3,3,lisan_mizan_ibnhajar; tabaqat_ibnsad; tarikh_kabir_bukhari,ثابت بن الوليد بن عبد الله بن جميع ⟂ ثابت بن الوليد بن عبد الله بن جميع الزهري سمع أباه,lisan_mizan_ibnhajar: | tarikh_kabir_bukhari: | tabaqat_ibnsad:
