tabaqa_order,tabaqa,tabaqa_basis,name_norm,display_name,n_books,n_entries,source_types,books,pages
8,٨ غير محدد,,الهيثم بن الاشعث,الهيثم بن الأشعث,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص351
8,٨ غير محدد,,الهيثم بن الحسين العقيلي,الهيثم بن الحسين العقيلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص357
8,٨ غير محدد,,الهيثم بن بدر الضبي,الهيثم بن بدر الضبي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص350
8,٨ غير محدد,,الهيثم بن رزيق المالكي,الهيثم بن رزيق المالكي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص354
8,٨ غير محدد,,الهيثم بن عبد الغفار الطايي,الهيثم بن عبد الغفار الطائي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,الوليد بن ابي زينب,الوليد بن أبي زينب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,الوليد بن عيسي ابو وهب,الوليد بن عيسى أبو وهب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص315
8,٨ غير محدد,,الوليد بن كريز,الوليد بن كريز,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص316
8,٨ غير محدد,,الوليد بن موسي الدمشقي,الوليد بن موسى الدمشقي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج4/ص321
8,٨ غير محدد,,اياس بن ابي اياس,إياس بن أبي إياس,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص35
8,٨ غير محدد,,اياس بن مقاتل عن عطا قال الازدي ضعيف,اياس بن مقاتل عن عطاء قال الازدي ضعيف,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,ايوب بن مدرك الحنفي,أيوب بن مدرك الحنفي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص115
8,٨ غير محدد,,ايوب بن وايل,أيوب بن وائل,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص117
8,٨ غير محدد,,باذام ابو صالح مولي ام هاني,"باذام أبو صالح , مولى أم هانىء",2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص265
8,٨ غير محدد,,بشار بن موسي الخفاف,بشار بن موسى الخفاف,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,
8,٨ غير محدد,,بشر بن الحسين الاصبهاني,بشر بن الحسين الاصبهاني,2,2,jarḥ (ḍuʿafāʾ),duafa_uqayli; mughni_duafa_dhahabi,duafa_uqayli:ج1/ص141
8,٨ غير محدد,,بشر بن السري,بشر بن السري,2,2,biography/ṭabaqāt; jarḥ (ḍuʿafāʾ),duafa_uqayli; tabaqat_ibnsad,
8,٨ غير محدد,,بشر بن الوليد الكندي الفقيه,بشر بن الوليد الكندي الفقيه,3,3,general/jarḥ+taʿdīl; ikhtilāṭ,ightibat_sibt_ibnajami; kawakib_nayyirat; lisan_mizan_ibnhajar,kawakib_nayyirat:ج1/ص110
8,٨ غير محدد,,بشير بن زاذان,بشير بن زاذان,3,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ); tadlīs,duafa_uqayli; lisan_mizan_ibnhajar; tabaqat_mudallisin_ibnhajar,duafa_uqayli:ج1/ص144
8,٨ غير محدد,,بشير مولي بني هاشم,بشير مولى بني هاشم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص146
8,٨ غير محدد,,بكير بن عامر البجلي,بكير بن عامر البجلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص269
8,٨ غير محدد,,بنوس بن احمد الواسطي,بنوس بن أحمد الواسطي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,ت ق محمد بن يزيد بن خنيس,"ت ق , محمد بن يزيد بن خنيس",2,2,general/jarḥ+taʿdīl; tadlīs,lisan_mizan_ibnhajar; tabaqat_mudallisin_ibnhajar,lisan_mizan_ibnhajar:ج9/ص419
8,٨ غير محدد,,ثابت بن زيد بن ثابت بن زيد بن ارقم,ثابت بن زيد [بن ثابت بن زيد بن أرقم],2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص174
8,٨ غير محدد,,ثابت بن عبد الله,ثابت بن عبد الله,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج7/ص406
8,٨ غير محدد,,ثمامه بن اشرس ابو معن النميري البصري,ثمامة بن أشرس أبو معن النميري البصري,2,2,biography; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; siyar_dhahabi,siyar_dhahabi:ج10/ص203
8,٨ غير محدد,,جابر بن يزيد,جابر بن يزيد,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص464
8,٨ غير محدد,,جابر بن يزيد الجعفي,جابر بن يزيد الجعفي,2,2,jarḥ (ḍuʿafāʾ); tadlīs,duafa_uqayli; tabaqat_mudallisin_ibnhajar,duafa_uqayli:ج1/ص194
8,٨ غير محدد,,جرير بن عبد الحميد الضبي,جرير بن عبد الحميد الضبي,2,2,ikhtilāṭ; jarḥ (ḍuʿafāʾ),duafa_uqayli; kawakib_nayyirat,kawakib_nayyirat:ج1/ص121
8,٨ غير محدد,,جرير بن عبد الله,جرير بن عبد الله,3,3,biography/ṭabaqāt; general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص145
8,٨ غير محدد,,جعفر بن ابي الحسن الخواري,جعفر بن أبي الحسن الخواري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,جعفر بن حميد الانصاري,جعفر بن حميد الأنصاري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,جعفر بن عبد الواحد الهاشمي القاضي,جعفر بن عبد الواحد الهاشمي القاضي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,جعفر بن عمران الواسطي عن عمر بن كثير,جعفر بن عمران الواسطي عن عمر بن كثير,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,جعفر بن عمرو,جعفر بن عمرو,2,2,biography/ṭabaqāt; general,tabaqat_ibnsad; tarikh_kabir_bukhari,tabaqat_ibnsad:ج7/ص243
8,٨ غير محدد,,جعفر بن محمد بن بكاره الموصلي,جعفر بن محمد بن بكارة الموصلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,جعفر بن مرزوق المدايني,جعفر بن مرزوق المدائني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص190
8,٨ غير محدد,,جعفر بن هلال بن خباب,جعفر بن هلال بن خباب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,جميل بن زيد الطايي,جميل بن زيد الطائي.</span>,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص191
8,٨ غير محدد,,حاتم بن انيس,حاتم بن أنيس,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حازم بن بشير البصري,حازم بن بشير البصري,3,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حازم بن خارجه,حازم بن خارجة,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حاضر بن ادم المروزي,• حاضر بن آدم المروزي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,lisan_mizan_ibnhajar:ج2/ص536
8,٨ غير محدد,,حامد بن حماد العسكري,حامد بن حماد العسكري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حبان بن زهير ويقال ابن يسار ابو روح,حبان بن زهير ويقال ابن يسار أبو روح,2,2,jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; mughni_duafa_dhahabi,
8,٨ غير محدد,,حبحاب والد شعيب,حبحاب والد شعيب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حبيب بن ابي العاليه,حبيب بن أبي العالية,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,حبيب بن جحدر اخو خصيب,حبيب بن جحدر أخو خصيب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حبيب بن عمرو السلاماني,حبيب بن عمرو السلاماني,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج6/ص315
8,٨ غير محدد,,حبيب بن مرزوق,حبيب بن مرزوق,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حبيب بن يزيد,حبيب بن يزيد,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,حجاج الصواف بصري ثقه,حجاج الصواف بصرى ثقة,2,2,taʿdīl (thiqāt),marifat_thiqat_ijli; thiqat_ibnshahin,
8,٨ غير محدد,,حجاج بن دينار الواسطي,حجاج بن دينار الواسطي,2,2,biography; jarḥ (ḍuʿafāʾ),duafa_uqayli; siyar_dhahabi,siyar_dhahabi:ج7/ص77 | duafa_uqayli:ج1/ص286
8,٨ غير محدد,,حجاج بن منير القلا,حجاج بن منير القلاء,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حدمر ابو القاسم,حدمر أبو القاسم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حرب ابو رجا,حرب أبو رجاء,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,حريث بن ابي حريث,حريث بن أبي حريث,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,حسان بن ابي عباد,حسان بن أبي عباد,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حسان بن حسان الواسطي,حسان بن حسان الواسطي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حصين بن يزيد الثعلبي,حصين بن يزيد الثعلبي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حفص بن سلم ابو مقاتل السمرقندي,حفص بن سلم أبو مقاتل السمرقندي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حفص بن عمر العبدري المكي,حفص بن عمر العبدري المكي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حفص بن عمر بن ثابت,حفص بن عمر بن ثابت,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حفص بن عمر بن جابان,حفص بن عمر بن جابان,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حفص بن غياث,حفص بن غياث,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص512
8,٨ غير محدد,,حكام بن سلم الرازي ثقه,حكام بن سلم الرازي ثقة,2,2,taʿdīl (thiqāt),marifat_thiqat_ijli; thiqat_ibnshahin,
8,٨ غير محدد,,حكيم بن ابي حكيم,حكيم بن أبي حكيم,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,حكيم بن عجيبه الكوفي,حكيم بن عجيبة الكوفي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حماد بن بحر الرازي,حماد بن بحر الرازي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حماد بن داود الكوفي,حماد بن داود الكوفي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حماد بن سعيد البرا,حماد بن سعيد البراء,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حماد بن عبد الملك الخولاني,حماد بن عبد الملك الخولاني,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حماد بن عمرو النصيبي,حماد بن عمرو النصيبي,2,2,jarḥ (ḍuʿafāʾ),duafa_uqayli; mughni_duafa_dhahabi,mughni_duafa_dhahabi:ج1/ص189 | duafa_uqayli:ج1/ص308
8,٨ غير محدد,,حماد مولي بني اميه,حماد مولى بني أمية,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حمدون بن محمد بن حمدون بن هشام الحافظ,حمدون بن محمد بن حمدون بن هشام الحافظ,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حمزه بن اسماعيل,حمزة بن إسماعيل,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج1/ص291
8,٨ غير محدد,,حمزه بن سلمه ابو ايوب,حمزة بن سلمة أبو أيوب,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حمله بن عبد الرحمن,حملة بن عبد الرحمن,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج8/ص279
8,٨ غير محدد,,حميد بن حماد بن ابي الخوار ابو الجهم,حميد بن حماد بن أبي الخوار أبو الجهم,2,2,general (six-books); jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; kashif_dhahabi,
8,٨ غير محدد,,حميد بن علي العقيلي,حميد بن علي العقيلي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حميد بن مالك اللخمي,حميد بن مالك اللخمي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,
8,٨ غير محدد,,حنظله التيمي القاص,حنظلة التيمي القاص,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,حوشب بن عبد الكريم,حوشب بن عبد الكريم,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,خازم بن خزيمه البصري,خازم بن خزيمة البصري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص26
8,٨ غير محدد,,خالد بن اسماعيل,خالد بن إسماعيل,2,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,خالد بن سلمه الفافا المخزومي,خالد بن سلمة الفأفاء المخزومي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,lisan_mizan_ibnhajar:ج9/ص293
8,٨ غير محدد,,خالد بن سليمان ابو معاذ البلخي,خالد بن سليمان أبو معاذ البلخي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,خالد بن شريك,خالد بن شريك,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص6
8,٨ غير محدد,,خالد بن شوذب بصري,خالد بن شوذب بصري,2,2,jarḥ (ḍuʿafāʾ),duafa_uqayli; mughni_duafa_dhahabi,
8,٨ غير محدد,,خالد بن طهمان ابو العلا الخفاف,خالد بن طهمان أبو العلاء الخفاف,2,2,ikhtilāṭ; jarḥ (ḍuʿafāʾ),duafa_uqayli; kawakib_nayyirat,kawakib_nayyirat:ج1/ص149
8,٨ غير محدد,,خالد بن قطن,خالد بن قطن,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),lisan_mizan_ibnhajar; mughni_duafa_dhahabi,
8,٨ غير محدد,,خالد بن قيس,خالد بن قيس,2,2,biography/ṭabaqāt; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tabaqat_ibnsad,tabaqat_ibnsad:ج3/ص554
8,٨ غير محدد,,خالد بن كلاب,خالد بن كلاب,3,3,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar; mughni_duafa_dhahabi,duafa_uqayli:ج2/ص13
8,٨ غير محدد,,خالد بن يزيد ابو الهيثم الواسطي,خالد بن يزيد أبو الهيثم الواسطي,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,خالد بن يزيد بن مسلم الغنوي البصري,خالد بن يزيد بن مسلم الغنوي البصري,2,2,biography; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; siyar_dhahabi,
8,٨ غير محدد,,خت عباد بن منصور الناجي,"خت4 , عباد بن منصور الناجي",2,2,general/jarḥ+taʿdīl; tadlīs,lisan_mizan_ibnhajar; tabaqat_mudallisin_ibnhajar,lisan_mizan_ibnhajar:ج9/ص334
8,٨ غير محدد,,خثيم بن مروان,خثيم بن مروان,2,3,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,خديج بن اويس,خديج بن أويس,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_ibnjawzi; lisan_mizan_ibnhajar,
8,٨ غير محدد,,خطاب بن عمر,خطاب بن عمر,2,2,general; general/jarḥ+taʿdīl,lisan_mizan_ibnhajar; tarikh_kabir_bukhari,
8,٨ غير محدد,,خطاب بن عمير الثوري,خطاب بن عمير الثوري,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص24
8,٨ غير محدد,,خلاد بن عطا مولي قريش,خلاد بن عطاء مولى قريش,2,2,general/jarḥ+taʿdīl; jarḥ (ḍuʿafāʾ),duafa_uqayli; lisan_mizan_ibnhajar,duafa_uqayli:ج2/ص18
8,٨ غير محدد,,خلاس بن عمرو الهجري,خلاس بن عمرو الهجري,2,2,biography; biography/ṭabaqāt,siyar_dhahabi; tabaqat_ibnsad,tabaqat_ibnsad:ج9/ص149
